sku,airmart_product_id,airmart_option_id,name,category,price,original_price,unit,stock,inventory_type,visible,hidden,tag,description,image,images,addons,sort_order
"AIR-6506535","6506535","6506535","日本宮崎冠军🏆A5和牛肋眼Striploin🥩BMS12最顶级 / Japan Miyazaki A5 Wagyu Ribeye BMS 12","日本A5和牛｜Japanese A5 Wagyu | Omakase Favorite","89","0","1lb-1.3lb称重计价此为1lb价格","","unlimited","true","false","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/e04a9900-22cd-11ef-aace-4795aa414f93.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/e04a9900-22cd-11ef-aace-4795aa414f93.jpg|https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/1cf1b480-80f5-11ef-8360-fd4edf0e59ee.png","","488"
"AIR-9181099","9181099","9181099","日本宮崎冠军🏆A5和牛牛柳Tenderloin🥩BMS12最顶级 / Japan Miyazaki A5 Wagyu Tenderloin BMS 12","日本A5和牛｜Japanese A5 Wagyu | Omakase Favorite","75","85","约0.8-1.2lb/块 此为1磅价格 按照实际重量收费 / est. 0.8-1.2lb/pc Cost by weight","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/35716c50-66a8-11f0-bee5-abb72c01eea6.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/35716c50-66a8-11f0-bee5-abb72c01eea6.jpg","","489"
"AIR-6291705","6291705","6291705","日本宮崎A5和牛肩胛小排/三角腩/Japan Miyazaki A5 Wagyu Chuck short rib","日本A5和牛｜Japanese A5 Wagyu | Omakase Favorite","55","59","3.5-5lb 此为1lb价格称重计价","","unlimited","true","false","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/264057c0-0d15-11ef-be61-591570bb8a2a.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/264057c0-0d15-11ef-be61-591570bb8a2a.jpg","","490"
"AIR-10546483","10546483","10546483","🔥空运潮汕现切牛肉火锅套餐（5-6人份）","火锅肉类 ｜Hot pot meat slices","168","188","5-6人份","","unlimited","false","true","火爆","潮汕直供潮汕牛肉火锅来湾区啦！！\n亲测好吃 肉质鲜美 \n带你一秒回到家乡体验正宗的牛肉火锅 \n内含：嫩肉250g，吊龙250g，脚趾250g，肥牛250g，雪花牛250g，胸口捞250g，牛\n筋丸250g，\n额外赠送牛骨汤汤底十火锅丸子250g一包\n套餐配：潮汕沙茶酱，蒜蓉辣椒酱，炸蒜。\n\n","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/4f30a390-da4d-11f0-a010-93a16d48322b.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/4f30a390-da4d-11f0-a010-93a16d48322b.jpg|https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/5984d5a0-da4d-11f0-be25-71a8d8d6901a.jpg|https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/64ad6eb0-da4d-11f0-a697-b9c41d94dc60.jpg|https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/6fa8b630-da4d-11f0-a697-b9c41d94dc60.jpg","","491"
"AIR-12116994","12116994","12116994","潮汕牛筋丸","火锅肉类 ｜Hot pot meat slices","10","0","1pack","0","number","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/71b4c9a0-fb59-11f0-9829-7df5b99263d0.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/71b4c9a0-fb59-11f0-9829-7df5b99263d0.jpg","","492"
"AIR-12116999","12116999","12116999","雪花牛肉","火锅肉类 ｜Hot pot meat slices","35","0","250g","0","number","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/91cb65e0-fb5a-11f0-8a4d-35acd85c27cf.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/91cb65e0-fb5a-11f0-8a4d-35acd85c27cf.jpg","","493"
"AIR-12116995","12116995","12116995","匙柄","火锅肉类 ｜Hot pot meat slices","38","0","250g","0","number","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/1c4e5750-fb5a-11f0-9829-7df5b99263d0.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/1c4e5750-fb5a-11f0-9829-7df5b99263d0.jpg","","494"
"AIR-12116996","12116996","12116996","匙仁","火锅肉类 ｜Hot pot meat slices","38","0","250g","0","number","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/367f34a0-fb5a-11f0-8a4d-35acd85c27cf.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/367f34a0-fb5a-11f0-8a4d-35acd85c27cf.jpg","","495"
"AIR-12116997","12116997","12116997","极品牛舌","火锅肉类 ｜Hot pot meat slices","43","0","250g","0","number","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/4b9d16e0-fb5a-11f0-8a4d-35acd85c27cf.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/4b9d16e0-fb5a-11f0-8a4d-35acd85c27cf.jpg","","496"
"AIR-9949998","9949998","9949998","SRF美国极品雪花牛肉卷 / SRF American Sliced Beef Roll","火锅肉类 ｜Hot pot meat slices","24","0","1lb","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/4a4a0580-bad9-11f0-9eb5-89bbbfa3463d.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/4a4a0580-bad9-11f0-9eb5-89bbbfa3463d.jpg|https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/4ab104b0-bad9-11f0-8f8a-7f55d67c4332.jpg","","497"
"AIR-9873488","9873488","9873488","美国雪花和牛嫩肩肉 肉香十足超嫩 / Sakura (American) Wagyu Beef Top Blade for hotpot or shabu shabu","火锅肉类 ｜Hot pot meat slices","28","0","1lb","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/c8ec9900-b469-11f0-9eb5-89bbbfa3463d.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/c8ec9900-b469-11f0-9eb5-89bbbfa3463d.jpg","","498"
"AIR-5798337","5798337","5798337","美国顶级霜降和牛火锅片 油花漂亮鲜嫩多汁肉味十足","火锅肉类 ｜Hot pot meat slices","30","0","1lb","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/1c8f7af0-5271-11ec-9f14-8b8991d4fcf3_1024.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/1c8f7af0-5271-11ec-9f14-8b8991d4fcf3_1024.jpg","","499"
"AIR-8729390","8729390","8729390","日本宮崎冠军🏆A5和牛火锅片/寿喜烧片Chuckroll 超嫩入口即化 / Japan Miyazaki A5 Wagyu Chuckroll for hotpot, shabu shabu or sukiyaki","火锅肉类 ｜Hot pot meat slices","35","0","0.5lb","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/98d927d0-2538-11f0-9bda-4360bffd0615.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/98d927d0-2538-11f0-9bda-4360bffd0615.jpg","","500"
"AIR-5798245","5798245","5798245","🇯🇵日本宮崎冠军🏆A5和牛火锅片/寿喜烧片Chuckroll 超嫩入口即化","火锅肉类 ｜Hot pot meat slices","68","68","1lb","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/51335200-d8ed-11ed-9c7c-379ba8e67c08_1024.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/51335200-d8ed-11ed-9c7c-379ba8e67c08_1024.jpg","","501"
"AIR-5798243","5798243","5798243","SRF极品和牛牛肉卷","火锅肉类 ｜Hot pot meat slices","25","25","1lb","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/60dc9660-ca8e-11ee-a099-ddd75b0db4e8.png","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/60dc9660-ca8e-11ee-a099-ddd75b0db4e8.png","","502"
"AIR-5798250","5798250","5798250","澳洲羊肩肉卷","火锅肉类 ｜Hot pot meat slices","18","0","1lb","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/98473ba0-8e7f-11ee-a29f-c76eb8fbb071.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/98473ba0-8e7f-11ee-a29f-c76eb8fbb071.jpg","","503"
"AIR-16217920","16217920","16217920","免洗鹅肠","火锅肉类 ｜Hot pot meat slices","15","0","500g","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/e7ace900-2d48-11f1-a0d0-83161f116246.png","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/e7ace900-2d48-11f1-a0d0-83161f116246.png","","504"
"AIR-16217922","16217922","16217922","免洗免切白水肥肠 爆炒九转好吃","火锅肉类 ｜Hot pot meat slices","25","0","500g","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/65b6d720-2d49-11f1-941e-2ffb7140a06a.png","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/65b6d720-2d49-11f1-941e-2ffb7140a06a.png","","505"
"AIR-11925087","11925087","11925087","傻小胖甜糯玉米","火锅配菜 ｜Hot pot side dish","8","10","4 pc/2 pack ","","unlimited","true","false","优美特价","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/4437f1c0-f765-11f0-b1f0-e525544d21cd.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/4437f1c0-f765-11f0-b1f0-e525544d21cd.jpg|https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/492144c0-f765-11f0-b1f0-e525544d21cd.jpg|https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/4d45e830-f765-11f0-8a4d-35acd85c27cf.jpg","","506"
"AIR-14576126","14576126","14576126","微玉小花糯玉米|香甜糯非转基因 / Weiyu Small Variegated Waxy Corn","火锅配菜 ｜Hot pot side dish","8.5","0","750g/bag","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/74e38f10-1cfd-11f1-bea5-efe04dd9b3d6.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/74e38f10-1cfd-11f1-bea5-efe04dd9b3d6.jpg","","507"
"AIR-8646763","8646763","8646763","农场乌鸡蛋30颗/ 30count 自然散养无激素抗生素吃五谷杂糧 / Free-range Whole Grains rasied Silkie Chicken Egg hormone-free and antibiotic-free","火锅配菜 ｜Hot pot side dish","25","0","30个","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/5dbb9610-1a61-11f0-b6fb-3b3d73053e14.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/5dbb9610-1a61-11f0-b6fb-3b3d73053e14.jpg","","508"
"AIR-5798264","5798264","5798264","一级野生桂花蚌 /珊瑚蚌 可以炒、火锅爽口弹牙带鲜味超好吃","火锅配菜 ｜Hot pot side dish","28","0","1lb","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/bb905be0-4cd1-11ee-be08-7b6fec272215.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/bb905be0-4cd1-11ee-be08-7b6fec272215.jpg","","509"
"AIR-9873424","9873424","9873424","黑毛肚2磅 / 2 lbs of black tripe","火锅配菜 ｜Hot pot side dish","32","0","2lb","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/af7bb480-b462-11f0-9eb5-89bbbfa3463d.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/af7bb480-b462-11f0-9eb5-89bbbfa3463d.jpg","","510"
"AIR-9873425","9873425","9873425","芝士福袋/ Cheese lucky bag","火锅配菜 ｜Hot pot side dish","13","0","2pack","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/c5a190e0-b462-11f0-b7ea-cd5c8a3bce87.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/c5a190e0-b462-11f0-b7ea-cd5c8a3bce87.jpg","","511"
"AIR-7730939","7730939","7730939","迷你海苔铃铃卷120g x 2pks / Mini Fried Bean Curd Rolls with Seaweed ","火锅配菜 ｜Hot pot side dish","8","0","120gx2packs","","unlimited","false","true","","与一般铃铃卷不同，这个里面包复着海苔口感特别香\n","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/16231de0-a6e0-11ef-910c-57dc43c2d81c.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/16231de0-a6e0-11ef-910c-57dc43c2d81c.jpg","","512"
"AIR-9216906","9216906","9216906","三色腐竹 / Frozen Fresh Bead Curd Sheet","火锅配菜 ｜Hot pot side dish","9.99","0","2pack","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/ddcf3550-6cff-11f0-b7ea-cd5c8a3bce87.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/ddcf3550-6cff-11f0-b7ea-cd5c8a3bce87.jpg","","513"
"AIR-7116247","7116247","7116247","鱼腐竹卷","火锅配菜 ｜Hot pot side dish","12","0","2包","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/f0422cc0-6a3e-11ef-a377-a5bad1b4a7cb.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/f0422cc0-6a3e-11ef-a377-a5bad1b4a7cb.jpg","","514"
"AIR-9873426","9873426","9873426","海鲜腐竹卷 火锅的完美搭配，也可炸或鹵都好吃 / Seafood Bean Curd Roll","火锅配菜 ｜Hot pot side dish","12","0","2pack","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/ea862560-b462-11f0-b7ea-cd5c8a3bce87.png","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/ea862560-b462-11f0-b7ea-cd5c8a3bce87.png","","515"
"AIR-5798251","5798251","5798251","鱼籽虾滑 虾肉浑圆饱满鲜而甜有弹性","火锅配菜 ｜Hot pot side dish","12","0","2包","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/ff15b9f0-c3cd-11ee-9cf8-7925d8ad3c02.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/ff15b9f0-c3cd-11ee-9cf8-7925d8ad3c02.jpg","","516"
"AIR-7116246","7116246","7116246","小叶虾滑 火锅必备虾肉浑圆饱满无需解冻轻松料理","火锅配菜 ｜Hot pot side dish","12","0","2包","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/dcea8b90-6a3e-11ef-a377-a5bad1b4a7cb.png","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/dcea8b90-6a3e-11ef-a377-a5bad1b4a7cb.png","","517"
"AIR-5798260","5798260","5798260","京都腐竹","火锅配菜 ｜Hot pot side dish","5","0","2包","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/25ef39a0-9347-11ee-908f-5fecdbff7dab.png","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/25ef39a0-9347-11ee-908f-5fecdbff7dab.png","","518"
"AIR-5798311","5798311","5798311","日本拉面豚骨叉烧整块（解冻直接切片下到面里超级美味）18/lb 称重后多退少补"," 日本拉面专区 ｜ Japanese Ramen Zone","18","24","1.8lb称重计价此为1lb价格多退少补","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/a0bb4680-f4c3-11eb-b4d1-5b7b253d1849_1024.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/a0bb4680-f4c3-11eb-b4d1-5b7b253d1849_1024.jpg","","519"
"AIR-5798303","5798303","5798303","Yamachan高品质专供日本拉面店生拉面冷冻"," 日本拉面专区 ｜ Japanese Ramen Zone","13","11","两条10份","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/70b24230-f4c4-11eb-b4d1-5b7b253d1849_1024.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/70b24230-f4c4-11eb-b4d1-5b7b253d1849_1024.jpg","","520"
"AIR-5798317","5798317","5798317","大包装日本豚骨拉面白汤味道正宗方便好吃适合任何面条"," 日本拉面专区 ｜ Japanese Ramen Zone","59","19","4.4lb","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/897c0050-f4c2-11eb-b4d1-5b7b253d1849_1024.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/897c0050-f4c2-11eb-b4d1-5b7b253d1849_1024.jpg","","521"
"AIR-5798302","5798302","5798302","日本拉面笋拉面必搭"," 日本拉面专区 ｜ Japanese Ramen Zone","25","0","2.2lb","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/e0131880-f4c3-11eb-b4d1-5b7b253d1849_1024.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/e0131880-f4c3-11eb-b4d1-5b7b253d1849_1024.jpg","","522"
"AIR-5798309","5798309","5798309","拉面鱼饼"," 日本拉面专区 ｜ Japanese Ramen Zone","6.5","6.5","一袋","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/74ed2c70-15e4-11ec-9a39-e71916d5e6e3_1024.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/74ed2c70-15e4-11ec-9a39-e71916d5e6e3_1024.jpg","","523"
"AIR-5798310","5798310","5798310","日式煎锅贴白菜猪肉馅皮薄馅大小朋友最爱"," 日本拉面专区 ｜ Japanese Ramen Zone","25","0","一袋3lb","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/c66d2800-f4c1-11eb-ac7b-4d9adb5a5346_1024.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/c66d2800-f4c1-11eb-ac7b-4d9adb5a5346_1024.jpg","","524"
"AIR-5798305","5798305","5798305","大包日式炸鸡块小朋友最爱"," 日本拉面专区 ｜ Japanese Ramen Zone","35","0","3lb","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/2c571010-f4c5-11eb-ac7b-4d9adb5a5346_1024.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/2c571010-f4c5-11eb-ac7b-4d9adb5a5346_1024.jpg","","525"
"AIR-5798252","5798252","5798252","新品爆汁台湾香肠｜Juicy Taiwanese Sausage｜甜咸台式风味·外焦里嫩·煎烤空气炸锅皆可","猪肉｜Pork","14","14","一包","","unlimited","true","false","","精选肉馅调出经典台式甜咸风味，香气浓郁、肉感扎实，多汁不柴。\n 煎一煎、烤一烤、空气炸锅一转就能上桌，外皮微焦酥香、内里鲜嫩爆汁。\n 不管是配白饭、炒饭炒面，还是当下酒菜、夜宵烧烤，都超级上头🌭🔥\n产品亮点\n爆汁多汁：肉汁丰富，外焦里嫩\n台式甜咸风味：越嚼越香，回味带甜\n快手即烹：煎/烤/空气炸锅都行\n场景百搭：配饭、炒饭、便当、烧烤、下酒、夜宵\n4) ✅ 3种最佳烹饪方式\nA. 平底锅煎（最推荐✅）\n小火热锅，放少许油\n香肠放入中小火慢煎 6–8分钟\n期间翻面至外皮金黄微焦\n想更爆汁：不要大火，慢煎锁汁！\nB. 空气炸锅（省事）\n180°C 8–10分钟\n 中途翻面一次\n外皮更脆、香气更集中\nC. 烤箱/烧烤架（最像夜市）\n200°C 10–12分钟\n烤到表面微焦，夜市风直接拉满\n5) ✅ 推荐搭配\n蒜片 + 酱油膏（台式灵魂吃法🧄）\n糯米肠夹香肠（大肠包小肠同款）\n泡菜/酸黄瓜（解腻加分）\n切片炒饭炒面：一盘直接香翻\n6) ✅ English E-commerce Description\nProduct Intro\nJuicy Taiwanese Sausage delivers the classic sweet-and-savory Taiwanese flavor with a rich, meaty bite. Pan-fry, grill, bake, or air-fry for a crispy golden outside and a bursting juicy inside. Perfect for rice bowls, stir-fried noodles, BBQ parties, or late-night snacks.\nKey Features\nExtra juicy & flavorful\nSweet & savory Taiwanese taste\nQuick & easy cooking: pan-fry / grill / air-fry\nGreat for meals, bento, BBQ, and snacks\nCooking Tip\nCook over medium-low heat to keep the sausage juicy and prevent splitting.\n","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/883f5bc0-f057-11f0-88fb-1f66ffab0627.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/883f5bc0-f057-11f0-88fb-1f66ffab0627.jpg","","526"
